customer_no,timestamp,location,next_location
3144,2019-09-04 09:09:00,dairy,dairy
3148,2019-09-04 09:09:00,dairy,dairy
3152,2019-09-04 09:09:00,dairy,fruit
3140,2019-09-04 09:09:00,drinks,drinks
3146,2019-09-04 09:09:00,drinks,spices
3150,2019-09-04 09:09:00,drinks,drinks
3155,2019-09-04 09:09:00,entry,drinks
3156,2019-09-04 09:09:00,entry,fruit
3157,2019-09-04 09:09:00,entry,spices
3158,2019-09-04 09:09:00,entry,dairy
3159,2019-09-04 09:09:00,entry,fruit
3142,2019-09-04 09:09:00,fruit,fruit
3143,2019-09-04 09:09:00,fruit,checkout
3151,2019-09-04 09:09:00,fruit,fruit
3153,2019-09-04 09:09:00,fruit,dairy
3145,2019-09-04 09:09:00,spices,spices
3154,2019-09-04 09:09:00,spices,spices
3137,2019-09-04 09:10:00,checkout,checkout
3143,2019-09-04 09:10:00,checkout,checkout
3098,2019-09-04 09:10:00,dairy,dairy
3117,2019-09-04 09:10:00,dairy,dairy
3127,2019-09-04 09:10:00,dairy,dairy
3136,2019-09-04 09:10:00,dairy,dairy
3139,2019-09-04 09:10:00,dairy,dairy
3141,2019-09-04 09:10:00,dairy,dairy
3144,2019-09-04 09:10:00,dairy,dairy
3148,2019-09-04 09:10:00,dairy,spices
3153,2019-09-04 09:10:00,dairy,checkout
3158,2019-09-04 09:10:00,dairy,dairy
3140,2019-09-04 09:10:00,drinks,spices
3150,2019-09-04 09:10:00,drinks,checkout
3155,2019-09-04 09:10:00,drinks,fruit
3160,2019-09-04 09:10:00,entry,fruit
3161,2019-09-04 09:10:00,entry,dairy
3162,2019-09-04 09:10:00,entry,fruit
3163,2019-09-04 09:10:00,entry,spices
3164,2019-09-04 09:10:00,entry,dairy
3133,2019-09-04 09:10:00,fruit,fruit
3142,2019-09-04 09:10:00,fruit,fruit
3151,2019-09-04 09:10:00,fruit,fruit
3152,2019-09-04 09:10:00,fruit,dairy
3156,2019-09-04 09:10:00,fruit,dairy
3159,2019-09-04 09:10:00,fruit,checkout
3145,2019-09-04 09:10:00,spices,dairy
3146,2019-09-04 09:10:00,spices,spices
3154,2019-09-04 09:10:00,spices,checkout
3157,2019-09-04 09:10:00,spices,dairy
3150,2019-09-04 09:11:00,checkout,checkout
3153,2019-09-04 09:11:00,checkout,checkout
3154,2019-09-04 09:11:00,checkout,checkout
3159,2019-09-04 09:11:00,checkout,checkout
3098,2019-09-04 09:11:00,dairy,dairy
3117,2019-09-04 09:11:00,dairy,dairy
3127,2019-09-04 09:11:00,dairy,dairy
3136,2019-09-04 09:11:00,dairy,dairy
3139,2019-09-04 09:11:00,dairy,dairy
3141,2019-09-04 09:11:00,dairy,spices
3144,2019-09-04 09:11:00,dairy,dairy
3145,2019-09-04 09:11:00,dairy,dairy
3152,2019-09-04 09:11:00,dairy,checkout
3156,2019-09-04 09:11:00,dairy,dairy
3157,2019-09-04 09:11:00,dairy,dairy
3158,2019-09-04 09:11:00,dairy,dairy
3161,2019-09-04 09:11:00,dairy,dairy
3164,2019-09-04 09:11:00,dairy,dairy
3133,2019-09-04 09:11:00,fruit,fruit
3142,2019-09-04 09:11:00,fruit,fruit
3151,2019-09-04 09:11:00,fruit,checkout
3155,2019-09-04 09:11:00,fruit,fruit
3160,2019-09-04 09:11:00,fruit,fruit
3162,2019-09-04 09:11:00,fruit,fruit
3140,2019-09-04 09:11:00,spices,drinks
3146,2019-09-04 09:11:00,spices,spices
3148,2019-09-04 09:11:00,spices,spices
3163,2019-09-04 09:11:00,spices,drinks
3151,2019-09-04 09:12:00,checkout,checkout
3152,2019-09-04 09:12:00,checkout,checkout
3098,2019-09-04 09:12:00,dairy,dairy
3117,2019-09-04 09:12:00,dairy,checkout
3127,2019-09-04 09:12:00,dairy,dairy
3136,2019-09-04 09:12:00,dairy,dairy
3139,2019-09-04 09:12:00,dairy,checkout
3144,2019-09-04 09:12:00,dairy,dairy
3145,2019-09-04 09:12:00,dairy,dairy
3156,2019-09-04 09:12:00,dairy,checkout
3157,2019-09-04 09:12:00,dairy,dairy
3158,2019-09-04 09:12:00,dairy,dairy
3161,2019-09-04 09:12:00,dairy,dairy
3164,2019-09-04 09:12:00,dairy,dairy
3140,2019-09-04 09:12:00,drinks,spices
3163,2019-09-04 09:12:00,drinks,checkout
3165,2019-09-04 09:12:00,entry,dairy
3133,2019-09-04 09:12:00,fruit,dairy
3142,2019-09-04 09:12:00,fruit,fruit
3155,2019-09-04 09:12:00,fruit,fruit
3160,2019-09-04 09:12:00,fruit,spices
3162,2019-09-04 09:12:00,fruit,fruit
3141,2019-09-04 09:12:00,spices,spices
3146,2019-09-04 09:12:00,spices,spices
3148,2019-09-04 09:12:00,spices,drinks
3117,2019-09-04 09:13:00,checkout,checkout
3139,2019-09-04 09:13:00,checkout,checkout
3156,2019-09-04 09:13:00,checkout,checkout
3163,2019-09-04 09:13:00,checkout,checkout
3098,2019-09-04 09:13:00,dairy,dairy
3127,2019-09-04 09:13:00,dairy,dairy
3133,2019-09-04 09:13:00,dairy,dairy
3136,2019-09-04 09:13:00,dairy,drinks
3144,2019-09-04 09:13:00,dairy,dairy
3145,2019-09-04 09:13:00,dairy,spices
3157,2019-09-04 09:13:00,dairy,dairy
3158,2019-09-04 09:13:00,dairy,dairy
3161,2019-09-04 09:13:00,dairy,fruit
3164,2019-09-04 09:13:00,dairy,dairy
3165,2019-09-04 09:13:00,dairy,drinks
3148,2019-09-04 09:13:00,drinks,checkout
3166,2019-09-04 09:13:00,entry,fruit
3142,2019-09-04 09:13:00,fruit,fruit
3155,2019-09-04 09:13:00,fruit,fruit
3162,2019-09-04 09:13:00,fruit,fruit
3140,2019-09-04 09:13:00,spices,drinks
3141,2019-09-04 09:13:00,spices,fruit
3146,2019-09-04 09:13:00,spices,dairy
3160,2019-09-04 09:13:00,spices,spices
3148,2019-09-04 09:14:00,checkout,checkout
3098,2019-09-04 09:14:00,dairy,dairy
3127,2019-09-04 09:14:00,dairy,dairy
3133,2019-09-04 09:14:00,dairy,dairy
3144,2019-09-04 09:14:00,dairy,dairy
3146,2019-09-04 09:14:00,dairy,dairy
3157,2019-09-04 09:14:00,dairy,dairy
3158,2019-09-04 09:14:00,dairy,dairy
3164,2019-09-04 09:14:00,dairy,dairy
3136,2019-09-04 09:14:00,drinks,drinks
3140,2019-09-04 09:14:00,drinks,drinks
3165,2019-09-04 09:14:00,drinks,drinks
3141,2019-09-04 09:14:00,fruit,dairy
3142,2019-09-04 09:14:00,fruit,spices
3155,2019-09-04 09:14:00,fruit,fruit
3161,2019-09-04 09:14:00,fruit,fruit
3162,2019-09-04 09:14:00,fruit,fruit
3166,2019-09-04 09:14:00,fruit,fruit
3145,2019-09-04 09:14:00,spices,dairy
3160,2019-09-04 09:14:00,spices,checkout
3160,2019-09-04 09:15:00,checkout,checkout
3098,2019-09-04 09:15:00,dairy,dairy
3127,2019-09-04 09:15:00,dairy,dairy
3133,2019-09-04 09:15:00,dairy,dairy
3141,2019-09-04 09:15:00,dairy,checkout
3144,2019-09-04 09:15:00,dairy,dairy
3145,2019-09-04 09:15:00,dairy,dairy
3146,2019-09-04 09:15:00,dairy,checkout
3157,2019-09-04 09:15:00,dairy,dairy
3158,2019-09-04 09:15:00,dairy,dairy
3164,2019-09-04 09:15:00,dairy,checkout
3136,2019-09-04 09:15:00,drinks,checkout
3140,2019-09-04 09:15:00,drinks,checkout
3165,2019-09-04 09:15:00,drinks,checkout
3167,2019-09-04 09:15:00,entry,dairy
3168,2019-09-04 09:15:00,entry,fruit
3169,2019-09-04 09:15:00,entry,dairy
3155,2019-09-04 09:15:00,fruit,checkout
3161,2019-09-04 09:15:00,fruit,fruit
3162,2019-09-04 09:15:00,fruit,spices
3166,2019-09-04 09:15:00,fruit,fruit
3142,2019-09-04 09:15:00,spices,dairy
3136,2019-09-04 09:16:00,checkout,checkout
3140,2019-09-04 09:16:00,checkout,checkout
3141,2019-09-04 09:16:00,checkout,checkout
3146,2019-09-04 09:16:00,checkout,checkout
3155,2019-09-04 09:16:00,checkout,checkout
3164,2019-09-04 09:16:00,checkout,checkout
3165,2019-09-04 09:16:00,checkout,checkout
3098,2019-09-04 09:16:00,dairy,dairy
3127,2019-09-04 09:16:00,dairy,dairy
3133,2019-09-04 09:16:00,dairy,dairy
3142,2019-09-04 09:16:00,dairy,dairy
3144,2019-09-04 09:16:00,dairy,dairy
3145,2019-09-04 09:16:00,dairy,dairy
3157,2019-09-04 09:16:00,dairy,dairy
3158,2019-09-04 09:16:00,dairy,dairy
3167,2019-09-04 09:16:00,dairy,dairy
3169,2019-09-04 09:16:00,dairy,dairy
3161,2019-09-04 09:16:00,fruit,dairy
3166,2019-09-04 09:16:00,fruit,fruit
3168,2019-09-04 09:16:00,fruit,checkout
3162,2019-09-04 09:16:00,spices,dairy
3168,2019-09-04 09:17:00,checkout,checkout
3098,2019-09-04 09:17:00,dairy,dairy
3127,2019-09-04 09:17:00,dairy,dairy
3133,2019-09-04 09:17:00,dairy,dairy
3142,2019-09-04 09:17:00,dairy,dairy
3144,2019-09-04 09:17:00,dairy,dairy
3145,2019-09-04 09:17:00,dairy,dairy
3157,2019-09-04 09:17:00,dairy,dairy
3158,2019-09-04 09:17:00,dairy,dairy
3161,2019-09-04 09:17:00,dairy,dairy
3162,2019-09-04 09:17:00,dairy,dairy
3167,2019-09-04 09:17:00,dairy,dairy
3169,2019-09-04 09:17:00,dairy,dairy
3166,2019-09-04 09:17:00,fruit,fruit
3098,2019-09-04 09:18:00,dairy,checkout
3127,2019-09-04 09:18:00,dairy,checkout
3133,2019-09-04 09:18:00,dairy,dairy
3142,2019-09-04 09:18:00,dairy,fruit
3144,2019-09-04 09:18:00,dairy,dairy
3145,2019-09-04 09:18:00,dairy,checkout
3157,2019-09-04 09:18:00,dairy,dairy
3158,2019-09-04 09:18:00,dairy,dairy
3161,2019-09-04 09:18:00,dairy,checkout
3162,2019-09-04 09:18:00,dairy,checkout
3167,2019-09-04 09:18:00,dairy,dairy
3169,2019-09-04 09:18:00,dairy,dairy
3170,2019-09-04 09:18:00,entry,spices
3171,2019-09-04 09:18:00,entry,spices
3172,2019-09-04 09:18:00,entry,spices
3173,2019-09-04 09:18:00,entry,fruit
3174,2019-09-04 09:18:00,entry,drinks
3175,2019-09-04 09:18:00,entry,fruit
3166,2019-09-04 09:18:00,fruit,fruit
3098,2019-09-04 09:19:00,checkout,checkout
3127,2019-09-04 09:19:00,checkout,checkout
3145,2019-09-04 09:19:00,checkout,checkout
3161,2019-09-04 09:19:00,checkout,checkout
3162,2019-09-04 09:19:00,checkout,checkout
3133,2019-09-04 09:19:00,dairy,drinks
3144,2019-09-04 09:19:00,dairy,dairy
3157,2019-09-04 09:19:00,dairy,dairy
3158,2019-09-04 09:19:00,dairy,dairy
3167,2019-09-04 09:19:00,dairy,checkout
3169,2019-09-04 09:19:00,dairy,dairy
3174,2019-09-04 09:19:00,drinks,checkout
3142,2019-09-04 09:19:00,fruit,checkout
3166,2019-09-04 09:19:00,fruit,fruit
3173,2019-09-04 09:19:00,fruit,fruit
3175,2019-09-04 09:19:00,fruit,checkout
3170,2019-09-04 09:19:00,spices,drinks
3171,2019-09-04 09:19:00,spices,checkout
3172,2019-09-04 09:19:00,spices,drinks
3142,2019-09-04 09:20:00,checkout,checkout
3167,2019-09-04 09:20:00,checkout,checkout
3171,2019-09-04 09:20:00,checkout,checkout
3174,2019-09-04 09:20:00,checkout,checkout
3175,2019-09-04 09:20:00,checkout,checkout
3144,2019-09-04 09:20:00,dairy,drinks
3157,2019-09-04 09:20:00,dairy,dairy
3158,2019-09-04 09:20:00,dairy,dairy
3169,2019-09-04 09:20:00,dairy,dairy
3133,2019-09-04 09:20:00,drinks,drinks
3170,2019-09-04 09:20:00,drinks,drinks
3172,2019-09-04 09:20:00,drinks,fruit
3166,2019-09-04 09:20:00,fruit,fruit
3173,2019-09-04 09:20:00,fruit,fruit
3157,2019-09-04 09:21:00,dairy,dairy
3158,2019-09-04 09:21:00,dairy,dairy
3169,2019-09-04 09:21:00,dairy,dairy
3133,2019-09-04 09:21:00,drinks,drinks
3144,2019-09-04 09:21:00,drinks,drinks
3170,2019-09-04 09:21:00,drinks,fruit
3166,2019-09-04 09:21:00,fruit,dairy
3172,2019-09-04 09:21:00,fruit,fruit
3173,2019-09-04 09:21:00,fruit,fruit
3157,2019-09-04 09:22:00,dairy,fruit
3158,2019-09-04 09:22:00,dairy,dairy
3166,2019-09-04 09:22:00,dairy,dairy
3169,2019-09-04 09:22:00,dairy,dairy
3133,2019-09-04 09:22:00,drinks,spices
3144,2019-09-04 09:22:00,drinks,drinks
3176,2019-09-04 09:22:00,entry,dairy
3177,2019-09-04 09:22:00,entry,spices
3178,2019-09-04 09:22:00,entry,drinks
3170,2019-09-04 09:22:00,fruit,fruit
3172,2019-09-04 09:22:00,fruit,checkout
3173,2019-09-04 09:22:00,fruit,fruit
3172,2019-09-04 09:23:00,checkout,checkout
3158,2019-09-04 09:23:00,dairy,checkout
3166,2019-09-04 09:23:00,dairy,dairy
3169,2019-09-04 09:23:00,dairy,drinks
3176,2019-09-04 09:23:00,dairy,dairy
3144,2019-09-04 09:23:00,drinks,drinks
3178,2019-09-04 09:23:00,drinks,drinks
3179,2019-09-04 09:23:00,entry,fruit
3180,2019-09-04 09:23:00,entry,drinks
3157,2019-09-04 09:23:00,fruit,dairy
3170,2019-09-04 09:23:00,fruit,dairy
3173,2019-09-04 09:23:00,fruit,fruit
3133,2019-09-04 09:23:00,spices,dairy
3177,2019-09-04 09:23:00,spices,spices
3158,2019-09-04 09:24:00,checkout,checkout
3133,2019-09-04 09:24:00,dairy,dairy
3157,2019-09-04 09:24:00,dairy,dairy
3166,2019-09-04 09:24:00,dairy,spices
3170,2019-09-04 09:24:00,dairy,dairy
3176,2019-09-04 09:24:00,dairy,dairy
3144,2019-09-04 09:24:00,drinks,drinks
3169,2019-09-04 09:24:00,drinks,spices
3178,2019-09-04 09:24:00,drinks,fruit
3180,2019-09-04 09:24:00,drinks,drinks
3181,2019-09-04 09:24:00,entry,fruit
3182,2019-09-04 09:24:00,entry,fruit
3183,2019-09-04 09:24:00,entry,drinks
3173,2019-09-04 09:24:00,fruit,checkout
3179,2019-09-04 09:24:00,fruit,fruit
3177,2019-09-04 09:24:00,spices,spices
3173,2019-09-04 09:25:00,checkout,checkout
3133,2019-09-04 09:25:00,dairy,dairy
3157,2019-09-04 09:25:00,dairy,dairy
3170,2019-09-04 09:25:00,dairy,dairy
3176,2019-09-04 09:25:00,dairy,dairy
3144,2019-09-04 09:25:00,drinks,drinks
3180,2019-09-04 09:25:00,drinks,checkout
3183,2019-09-04 09:25:00,drinks,checkout
3184,2019-09-04 09:25:00,entry,spices
3185,2019-09-04 09:25:00,entry,drinks
3186,2019-09-04 09:25:00,entry,fruit
3187,2019-09-04 09:25:00,entry,fruit
3188,2019-09-04 09:25:00,entry,fruit
3189,2019-09-04 09:25:00,entry,fruit
3178,2019-09-04 09:25:00,fruit,drinks
3179,2019-09-04 09:25:00,fruit,fruit
3181,2019-09-04 09:25:00,fruit,fruit
3182,2019-09-04 09:25:00,fruit,fruit
3166,2019-09-04 09:25:00,spices,spices
3169,2019-09-04 09:25:00,spices,checkout
3177,2019-09-04 09:25:00,spices,dairy
3169,2019-09-04 09:26:00,checkout,checkout
3180,2019-09-04 09:26:00,checkout,checkout
3183,2019-09-04 09:26:00,checkout,checkout
3133,2019-09-04 09:26:00,dairy,dairy
3157,2019-09-04 09:26:00,dairy,spices
3170,2019-09-04 09:26:00,dairy,dairy
3176,2019-09-04 09:26:00,dairy,dairy
3177,2019-09-04 09:26:00,dairy,fruit
3144,2019-09-04 09:26:00,drinks,drinks
3178,2019-09-04 09:26:00,drinks,fruit
3185,2019-09-04 09:26:00,drinks,checkout
3190,2019-09-04 09:26:00,entry,spices
3179,2019-09-04 09:26:00,fruit,fruit
3181,2019-09-04 09:26:00,fruit,fruit
3182,2019-09-04 09:26:00,fruit,spices
3186,2019-09-04 09:26:00,fruit,fruit
3187,2019-09-04 09:26:00,fruit,spices
3188,2019-09-04 09:26:00,fruit,fruit
3189,2019-09-04 09:26:00,fruit,drinks
3166,2019-09-04 09:26:00,spices,fruit
3184,2019-09-04 09:26:00,spices,spices
3185,2019-09-04 09:27:00,checkout,checkout
3133,2019-09-04 09:27:00,dairy,dairy
3170,2019-09-04 09:27:00,dairy,dairy
3176,2019-09-04 09:27:00,dairy,dairy
3144,2019-09-04 09:27:00,drinks,drinks
3189,2019-09-04 09:27:00,drinks,checkout
3191,2019-09-04 09:27:00,entry,dairy
3166,2019-09-04 09:27:00,fruit,fruit
3177,2019-09-04 09:27:00,fruit,checkout
3178,2019-09-04 09:27:00,fruit,drinks
3179,2019-09-04 09:27:00,fruit,fruit
3181,2019-09-04 09:27:00,fruit,fruit
3186,2019-09-04 09:27:00,fruit,fruit
3188,2019-09-04 09:27:00,fruit,dairy
3157,2019-09-04 09:27:00,spices,checkout
3182,2019-09-04 09:27:00,spices,dairy
3184,2019-09-04 09:27:00,spices,dairy
3187,2019-09-04 09:27:00,spices,dairy
3190,2019-09-04 09:27:00,spices,dairy
3157,2019-09-04 09:28:00,checkout,checkout
3177,2019-09-04 09:28:00,checkout,checkout
3189,2019-09-04 09:28:00,checkout,checkout
3133,2019-09-04 09:28:00,dairy,dairy
3170,2019-09-04 09:28:00,dairy,dairy
3176,2019-09-04 09:28:00,dairy,checkout
3182,2019-09-04 09:28:00,dairy,dairy
3184,2019-09-04 09:28:00,dairy,dairy
3187,2019-09-04 09:28:00,dairy,checkout
3188,2019-09-04 09:28:00,dairy,dairy
3190,2019-09-04 09:28:00,dairy,dairy
3191,2019-09-04 09:28:00,dairy,dairy
3144,2019-09-04 09:28:00,drinks,drinks
3178,2019-09-04 09:28:00,drinks,checkout
3192,2019-09-04 09:28:00,entry,fruit
3166,2019-09-04 09:28:00,fruit,checkout
3179,2019-09-04 09:28:00,fruit,fruit
3181,2019-09-04 09:28:00,fruit,fruit
3186,2019-09-04 09:28:00,fruit,fruit
3166,2019-09-04 09:29:00,checkout,checkout
3176,2019-09-04 09:29:00,checkout,checkout
3178,2019-09-04 09:29:00,checkout,checkout
3187,2019-09-04 09:29:00,checkout,checkout
3133,2019-09-04 09:29:00,dairy,dairy
3170,2019-09-04 09:29:00,dairy,dairy
3182,2019-09-04 09:29:00,dairy,dairy
3184,2019-09-04 09:29:00,dairy,dairy
3188,2019-09-04 09:29:00,dairy,checkout
3190,2019-09-04 09:29:00,dairy,dairy
3191,2019-09-04 09:29:00,dairy,dairy
3144,2019-09-04 09:29:00,drinks,drinks
3193,2019-09-04 09:29:00,entry,spices
3194,2019-09-04 09:29:00,entry,fruit
3195,2019-09-04 09:29:00,entry,fruit
3196,2019-09-04 09:29:00,entry,dairy
3197,2019-09-04 09:29:00,entry,drinks
3179,2019-09-04 09:29:00,fruit,fruit
3181,2019-09-04 09:29:00,fruit,fruit
3186,2019-09-04 09:29:00,fruit,fruit
3192,2019-09-04 09:29:00,fruit,dairy
3188,2019-09-04 09:30:00,checkout,checkout
3133,2019-09-04 09:30:00,dairy,dairy
3170,2019-09-04 09:30:00,dairy,dairy
3182,2019-09-04 09:30:00,dairy,dairy
3184,2019-09-04 09:30:00,dairy,dairy
3190,2019-09-04 09:30:00,dairy,dairy
3191,2019-09-04 09:30:00,dairy,dairy
3192,2019-09-04 09:30:00,dairy,dairy
3196,2019-09-04 09:30:00,dairy,dairy
3144,2019-09-04 09:30:00,drinks,checkout
3197,2019-09-04 09:30:00,drinks,drinks
3179,2019-09-04 09:30:00,fruit,fruit
3181,2019-09-04 09:30:00,fruit,checkout
3186,2019-09-04 09:30:00,fruit,checkout
3194,2019-09-04 09:30:00,fruit,fruit
3195,2019-09-04 09:30:00,fruit,dairy
3193,2019-09-04 09:30:00,spices,dairy
3144,2019-09-04 09:31:00,checkout,checkout
3181,2019-09-04 09:31:00,checkout,checkout
3186,2019-09-04 09:31:00,checkout,checkout
3133,2019-09-04 09:31:00,dairy,dairy
3170,2019-09-04 09:31:00,dairy,dairy
3182,2019-09-04 09:31:00,dairy,dairy
3184,2019-09-04 09:31:00,dairy,dairy
3190,2019-09-04 09:31:00,dairy,checkout
3191,2019-09-04 09:31:00,dairy,dairy
3192,2019-09-04 09:31:00,dairy,dairy
3193,2019-09-04 09:31:00,dairy,dairy
3195,2019-09-04 09:31:00,dairy,checkout
3196,2019-09-04 09:31:00,dairy,dairy
3197,2019-09-04 09:31:00,drinks,drinks
3179,2019-09-04 09:31:00,fruit,fruit
3194,2019-09-04 09:31:00,fruit,fruit
3190,2019-09-04 09:32:00,checkout,checkout
3195,2019-09-04 09:32:00,checkout,checkout
3133,2019-09-04 09:32:00,dairy,dairy
3170,2019-09-04 09:32:00,dairy,checkout
3182,2019-09-04 09:32:00,dairy,dairy
3184,2019-09-04 09:32:00,dairy,dairy
3191,2019-09-04 09:32:00,dairy,checkout
3192,2019-09-04 09:32:00,dairy,dairy
3193,2019-09-04 09:32:00,dairy,dairy
3196,2019-09-04 09:32:00,dairy,dairy
3197,2019-09-04 09:32:00,drinks,checkout
3198,2019-09-04 09:32:00,entry,dairy
3199,2019-09-04 09:32:00,entry,dairy
3179,2019-09-04 09:32:00,fruit,checkout
3194,2019-09-04 09:32:00,fruit,fruit
3170,2019-09-04 09:33:00,checkout,checkout
3179,2019-09-04 09:33:00,checkout,checkout
3191,2019-09-04 09:33:00,checkout,checkout
3197,2019-09-04 09:33:00,checkout,checkout
3133,2019-09-04 09:33:00,dairy,dairy
3182,2019-09-04 09:33:00,dairy,dairy
3184,2019-09-04 09:33:00,dairy,dairy
3192,2019-09-04 09:33:00,dairy,dairy
3193,2019-09-04 09:33:00,dairy,dairy
3196,2019-09-04 09:33:00,dairy,dairy
3198,2019-09-04 09:33:00,dairy,dairy
3199,2019-09-04 09:33:00,dairy,dairy
3194,2019-09-04 09:33:00,fruit,fruit
3133,2019-09-04 09:34:00,dairy,dairy
3182,2019-09-04 09:34:00,dairy,fruit
3184,2019-09-04 09:34:00,dairy,dairy
3192,2019-09-04 09:34:00,dairy,dairy
3193,2019-09-04 09:34:00,dairy,spices
3196,2019-09-04 09:34:00,dairy,dairy
3198,2019-09-04 09:34:00,dairy,dairy
3199,2019-09-04 09:34:00,dairy,dairy
3194,2019-09-04 09:34:00,fruit,fruit
3133,2019-09-04 09:35:00,dairy,fruit
3184,2019-09-04 09:35:00,dairy,checkout
3192,2019-09-04 09:35:00,dairy,dairy
3196,2019-09-04 09:35:00,dairy,dairy
3198,2019-09-04 09:35:00,dairy,dairy
3199,2019-09-04 09:35:00,dairy,dairy
3200,2019-09-04 09:35:00,entry,dairy
3201,2019-09-04 09:35:00,entry,fruit
3202,2019-09-04 09:35:00,entry,spices
3203,2019-09-04 09:35:00,entry,fruit
3182,2019-09-04 09:35:00,fruit,dairy
3194,2019-09-04 09:35:00,fruit,fruit
3193,2019-09-04 09:35:00,spices,dairy
3184,2019-09-04 09:36:00,checkout,checkout
3182,2019-09-04 09:36:00,dairy,dairy
3192,2019-09-04 09:36:00,dairy,dairy
3193,2019-09-04 09:36:00,dairy,dairy
3196,2019-09-04 09:36:00,dairy,dairy
3198,2019-09-04 09:36:00,dairy,dairy
3199,2019-09-04 09:36:00,dairy,dairy
3200,2019-09-04 09:36:00,dairy,dairy
3204,2019-09-04 09:36:00,entry,dairy
3205,2019-09-04 09:36:00,entry,spices
3206,2019-09-04 09:36:00,entry,dairy
3133,2019-09-04 09:36:00,fruit,checkout
3194,2019-09-04 09:36:00,fruit,fruit
3201,2019-09-04 09:36:00,fruit,fruit
3203,2019-09-04 09:36:00,fruit,fruit
3202,2019-09-04 09:36:00,spices,dairy
3133,2019-09-04 09:37:00,checkout,checkout
3182,2019-09-04 09:37:00,dairy,dairy
3192,2019-09-04 09:37:00,dairy,drinks
3193,2019-09-04 09:37:00,dairy,dairy
3196,2019-09-04 09:37:00,dairy,dairy
3198,2019-09-04 09:37:00,dairy,checkout
3199,2019-09-04 09:37:00,dairy,dairy
3200,2019-09-04 09:37:00,dairy,dairy
3202,2019-09-04 09:37:00,dairy,fruit
3204,2019-09-04 09:37:00,dairy,dairy
3206,2019-09-04 09:37:00,dairy,dairy
3194,2019-09-04 09:37:00,fruit,dairy
3201,2019-09-04 09:37:00,fruit,fruit
3203,2019-09-04 09:37:00,fruit,spices
3205,2019-09-04 09:37:00,spices,fruit
3198,2019-09-04 09:38:00,checkout,checkout
3182,2019-09-04 09:38:00,dairy,dairy
3193,2019-09-04 09:38:00,dairy,dairy
3194,2019-09-04 09:38:00,dairy,dairy
3196,2019-09-04 09:38:00,dairy,dairy
3199,2019-09-04 09:38:00,dairy,dairy
3200,2019-09-04 09:38:00,dairy,dairy
3204,2019-09-04 09:38:00,dairy,dairy
3206,2019-09-04 09:38:00,dairy,dairy
3192,2019-09-04 09:38:00,drinks,spices
3207,2019-09-04 09:38:00,entry,spices
3208,2019-09-04 09:38:00,entry,drinks
3209,2019-09-04 09:38:00,entry,fruit
3210,2019-09-04 09:38:00,entry,spices
3211,2019-09-04 09:38:00,entry,drinks
3212,2019-09-04 09:38:00,entry,dairy
3201,2019-09-04 09:38:00,fruit,fruit
3202,2019-09-04 09:38:00,fruit,fruit
3205,2019-09-04 09:38:00,fruit,checkout
3203,2019-09-04 09:38:00,spices,spices
3205,2019-09-04 09:39:00,checkout,checkout
3182,2019-09-04 09:39:00,dairy,drinks
3193,2019-09-04 09:39:00,dairy,dairy
3194,2019-09-04 09:39:00,dairy,dairy
3196,2019-09-04 09:39:00,dairy,checkout
3199,2019-09-04 09:39:00,dairy,dairy
3200,2019-09-04 09:39:00,dairy,fruit
3204,2019-09-04 09:39:00,dairy,dairy
3206,2019-09-04 09:39:00,dairy,dairy
3212,2019-09-04 09:39:00,dairy,dairy
3208,2019-09-04 09:39:00,drinks,drinks
3211,2019-09-04 09:39:00,drinks,drinks
3201,2019-09-04 09:39:00,fruit,fruit
3202,2019-09-04 09:39:00,fruit,fruit
3209,2019-09-04 09:39:00,fruit,fruit
3192,2019-09-04 09:39:00,spices,spices
3203,2019-09-04 09:39:00,spices,spices
3207,2019-09-04 09:39:00,spices,drinks
3210,2019-09-04 09:39:00,spices,spices
3196,2019-09-04 09:40:00,checkout,checkout
3193,2019-09-04 09:40:00,dairy,drinks
3194,2019-09-04 09:40:00,dairy,dairy
3199,2019-09-04 09:40:00,dairy,dairy
3204,2019-09-04 09:40:00,dairy,dairy
3206,2019-09-04 09:40:00,dairy,dairy
3212,2019-09-04 09:40:00,dairy,dairy
3182,2019-09-04 09:40:00,drinks,spices
3207,2019-09-04 09:40:00,drinks,checkout
3208,2019-09-04 09:40:00,drinks,drinks
3211,2019-09-04 09:40:00,drinks,drinks
3200,2019-09-04 09:40:00,fruit,fruit
3201,2019-09-04 09:40:00,fruit,drinks
3202,2019-09-04 09:40:00,fruit,fruit
3209,2019-09-04 09:40:00,fruit,fruit
3192,2019-09-04 09:40:00,spices,dairy
3203,2019-09-04 09:40:00,spices,spices
3210,2019-09-04 09:40:00,spices,drinks
3207,2019-09-04 09:41:00,checkout,checkout
3192,2019-09-04 09:41:00,dairy,fruit
3194,2019-09-04 09:41:00,dairy,dairy
3199,2019-09-04 09:41:00,dairy,dairy
3204,2019-09-04 09:41:00,dairy,checkout
